City,State,Petrol_Rate,Diesel_Rate,Date
Bangalore Rural,Karnataka,100.22,84.68,2021-11-29
Belgaum,Karnataka,101.05,85.46,2021-11-29
Bellary,Karnataka,102.46,86.73,2021-11-29
Bidar,Karnataka,101.47,85.84,2021-11-29
Bijapur,Karnataka,100.59,85.05,2021-11-29
Chamrajnagar,Karnataka,100.66,85.09,2021-11-29
Chikkaballapura,Karnataka,100.58,85.01,2021-11-29
Chikmagalur,Karnataka,102.07,86.22,2021-11-29
Chitradurga,Karnataka,101.67,85.87,2021-11-29
Dakshin Kannad,Karnataka,99.76,84.24,2021-11-29
Davangere,Karnataka,102.79,86.88,2021-11-29
Dharwad,Karnataka,100.31,84.79,2021-11-29
Gadag,Karnataka,100.87,85.29,2021-11-29
Gulbarga,Karnataka,101.04,85.45,2021-11-29
Hassan,Karnataka,100.67,84.97,2021-11-29
Haveri,Karnataka,101.38,85.76,2021-11-29
Kodagu,Karnataka,101.93,86.11,2021-11-29
Kolar,Karnataka,100.51,84.95,2021-11-29
Koppal,Karnataka,101.62,85.99,2021-11-29
Mandya,Karnataka,100.54,84.97,2021-11-29
Mysore,Karnataka,100.16,84.63,2021-11-29
Raichur,Karnataka,101.24,85.65,2021-11-29
Ramanagara,Karnataka,100.93,85.33,2021-11-29
